03.09.2025 08:12:57 | User Error | log file not found
03.09.2025 07:58:00 | User Error | Username or Password are wrong C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Model.php
03.09.2025 08:02:33 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:04:56 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:14:05 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:21:39 | User Error | breed-not-selected C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\controllers\Dog.php
03.09.2025 08:21:45 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:23:03 | User Error | breed-not-selected C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\controllers\Dog.php
03.09.2025 08:23:07 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:23:37 | User Error | breed-not-selected C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\controllers\Dog.php
03.09.2025 08:23:49 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:24:56 | User Error | breed-not-selected C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\controllers\Dog.php
03.09.2025 08:25:02 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:25:39 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:28:07 | User Error | database not created C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\models\dog_data_mysql.model.php
03.09.2025 08:28:28 | User Error | database not created C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\models\dog_data_mysql.model.php
03.09.2025 08:42:23 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:42:53 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:43:45 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:44:51 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:45:05 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'FROMlorenzo2_dogs' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:45:37 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:46:55 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:47:32 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:49:17 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:49:25 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'FROMlorenzo2_dogs' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:50:22 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:50:45 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:51:33 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:51:47 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:52:08 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:53:53 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:54:07 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:57:04 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 08:57:42 | User Error | Username or Password are wrong C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Model.php
03.09.2025 09:02:46 | User Error | Username or Password are wrong C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Model.php
03.09.2025 09:03:10 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:03:57 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:04:33 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:07:45 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'FROMlorenzo2_dogs' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:09:48 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'FROMlorenzo2_dogs' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:10:33 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:11:29 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:12:43 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:13:37 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:16:26 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:17:32 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:18:21 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:21:55 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:22:17 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:26:21 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:27:38 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:31:09 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:31:20 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:31:44 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:34:34 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:35:15 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:38:50 | User Error | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '(
      dogname varchar(20), 
      dogbreed varchar(100), 
      dogcolor en' at line 1 C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:39:24 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
03.09.2025 09:40:15 | User Error | SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens C:\Users\loren\webDevelopment\phpExcercises\mvc-dog-application\app\core\Database.php
